labels,index,year,version,page,2500Bott,singlebott,scarcity,cognitive,external,internal,coordination,technical,demand,2500partner,singlepartner,advertising,nonuniform_progress,performance_constraints,user_heterogeneity,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",end_users,external_partners,substitutional_partners,paragraph
0.0,280.0,2018.0,2018.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"CDN MATURITY MODEL FOR VIDEO Companies deploying online video begin a common evolutionary process with either single-origin architecture or a CDN for successful online video delivery. All CDNs are subject to outages, however minor, that affect video consumers. When viewers experience video buffering, they quickly abandon video and web sessions—making poor QoS the fastest way to lose video consumers. As needs increase and cost of quality delivery mounts, organizations will look for cost-effective delivery alternatives to a single CDN. Companies learn they can use a multi-CDN approach to control costs through better vendor management and achieve 100% availability simultaneously."
1.0,360.0,2007.0,2007.0,66.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"Typically, consumer video websites process video files in a fairly straightforward fashion: A user uploads a video file, the file is transcoded to acommon format (Flash, for example), and then, when a viewer clicks on alink to view a program, the content is progressively downloaded to the viewer. In most cases, video is viewed on-demand as opposed to being streamed live, and it is accessed by individuals one at a time with limited or no interactivity between the creator and viewer. Additionally, in the consumer market place, video is distributed over the public internet with minimal concern for publishing control and content security."
0.0,80.0,2019.0,2019.0,24.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"According to the Nielsen report, however, only 2.7% of U.S. homes subscribe to a virtual multichannel video programming distributor (vMVPD) bundle, although there is a rising number of households (more than two thirds overall) that have access to internet-connected televisions, which make switching from a traditional MVPD programming package to a vMVPD offering relatively seamless in terms of how live-linear content is consumed."
0.0,480.0,2015.0,2015.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"There is no doubt that the big area of growth in electronic media at the moment is over-the-top video: content on demand delivered via the internet. According to the Cisco Visual Networking Index (VNI) of May 2015, demand for IP traffic across platforms is exploding surpassing the Zettabyte (1000 exabytes) threshold by the end of 2016 and is expected to reach 2 zettabytes per year by 2019. IP traffic is growing fastest in the Middle East and Africa, followed by Asia Pacific. Traffic in the Middle East and Africa will grow at a CAGR of 44 percent between 2014 and 2019. Consumer VoD traffic will nearly double by 2019. The amount of VoD traffic in 2019 will be equivalent to 7 billion DVDs per month."
2.0,160.0,2008.0,2008.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When you look at sites offering these types of services, the types of content are as varied and unusual as you would find on YouTube or MySpace, or any blog for that matter. And as Rosenbaum points out, there can be an entertainment or informational component, but at the same time, there is a desire to monetize the content. Hyde provides an example of a pet store owner who broadcasts live from an aquarium and does so for both reasons that Rosenbaum cites."
0.0,480.0,2016.0,2016.0,68.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Finally, if you’re building your own system from a notebook or desktop, note that some problems don’t appear until 20–30 minutes into a production, or even longer, so you should test the system for the expected duration of your longest planned live production.Remember to test with footage similar to the actual live event, since a system that performs well when encod­ing a static scene may fail when encoding the actual soccer game it was designed to produce."
0.0,200.0,2018.0,2018.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Some proprietary media transport systems require a centralized server to be used between the sender and the receiver, which can add cost and delay. SRT connections can be made directly between devices, so that no central server is needed. In addition, if desired, SRT can be deployed using centralized servers and relay points for applications such as cloud-based content collection systems and clip distribution networks where a centralized model is preferred. "
2.0,160.0,2007.0,2007.0,30.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"Consumer content-generation blogs rose to prominence in 2005 but remained on the web, separate from mainstream media and viewed by traditional media outlets with significant skepticism. Then YouTube, MySpace, and Facebook exploded onto the scene, generating more content in several months than many mainstream media and entertainment outlets generate in an entire year."
0.0,440.0,2015.0,2015.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"Clearly, the aforementioned announcements at CES do not presage a surge in VP9 demand. In this regard, it’s instructive to understand that Google’s interest in VP9 is very different than that of the typical streaming producer. Specifically, given the volume of video encoded, stored, and delivered by YouTube, bandwidth costs are obviously a significant concern, and the ability to develop, customize, and continually advance a high-performance codec to meet its precise workflow needs can produce very significant cost savings. Having to work within the constraints of a standards-based codecs would be antithetical to those needs. In addition, with YouTube, Google has the single largest source of video on the internet, a big enough asset to convince CE manufacturers to support a new codec, especially if it costs less than a quarter. "
0.0,40.0,2022.0,2022.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"There is little doubt that an accelerated switch to streaming is underway and that this is probably happening more rapidly in the U.S. than in any other market. Most rightsholders, though, have already been tapping into that technology for the better part of a decade by distributing clips and other short- form content on third-party social media platforms such as YouTube, Facebook, and Twitter. "
2.0,80.0,2009.0,2009.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Zhanfan is also deputy director of the State Administration of Radio, Film, and Television (SARFT), the Chinese ministry responsible for program licensing, so his warning also carried an official announcement that SARFT would monitor local stations and commercial websites."
0.0,80.0,2015.0,2015.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"How effective are ad blockers? I installed Adblock Plus on Firefox and competitor Adblock on Chrome and tested 10 popular U.S. sites, including YouTube, CNN, ESPN, CBS, and CNET, using Safari without an ad blocker for comparison. Safari played a preroll ad on all 10 sites. On Firefox, Adblock Plus removed those ads on nine of 10 sites, with CBS displaying a banner that said the video wouldn’t play because the ads were blocked. With Chrome, nine of 10 videos (including CBS) did play without a preroll ad. ESPN didn’t play the video, though no message was displayed. Clearly, at 90% effectiveness, ad blockers represent an existential threat to any advertising-supported site. "
0.0,400.0,2010.0,20102011.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"Much of the last decade’s online content has been on demand. Today, we see a huge growth in live streaming of content. This demand is being driven by the explosive growth in the number and variety of powerful new wireless and broadband-enabled viewing devices, like the iPad. The number of users accessing live video streams via the Internet is being driven by increased bandwidth and connectivity options. Users now have the ability to quickly stream extremely large files and high volumes of video content to global audiences on personal computers, IPTVs, and mobile devices."
0.0,320.0,2017.0,2017.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Apart from this encryption scheme, the interoperability concerns are focusing on the mapping between CMAF and DASH Object Models and on providing a clear transition path for DASH toward CMAF, in all client environments. Thomas Stockhammer, director of technical standards at Qualcomm, editor of the MPEGDASH specification, and chairman of the DASH-IF IOP group, provides a clear overview of the challenges faced by the ecosystem here: “The following points need to be addressed: Ensure that CMAF content providers players distribute CMAF content using DASH-IF IOP, in a transparent way to existing DASH-IFs (DASH-IF and MPEG work). Once ensured, provide guidelines on how to distribute CMAF content in various modes such as DASH On-demand, DASH Live, or DASH Low Latency Live profiles (DASH-IF work). And finally, provide specific signaling that content not only conforms to DASH, but also to CMAF Media and Presentation Profiles (that’s for CMAF Players).” Those three first points will ensure an extensive mapping between CMAF and DASH"
0.0,240.0,2013.0,2013.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TDG’s Niemeyer agrees. “It is simply silly to expect people to sit through a 30-second spot to see a 20-second news clip,” he says. “To keep people from clicking away, the ad length should be adjusted in line with the clip length, with the clip offering more viewing time as a matter of perceived ‘fair value.’” This is why 15-second spots are becoming common on the web."
0.0,720.0,2015.0,2015.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"As a growing house of worship, you can provide an alternative to secular shows by offering your own brand of streamed programming. Streaming video is a key catalyst in driving more consumers to view more content. It helps you disseminate knowledge and creates a global unified experience in real time."
0.0,160.0,2014.0,2014.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"Delivery Codec 4K delivery is much simpler than the wide range of HD and SD delivery options, but there are some caveats. Video tape, DVDs, and Blu-ray Discs are not 4K-compatible, so the most viable 4K delivery options include online delivery and on a hard drive or memory stick for local playback. For online 4K playback, there are fewer options than with HD, and YouTube can be a good place to start. Initially I didn’t think that YouTube 4K support, such as YouTube Live (YouTube’s webcasting service) was available to all users, but both were enabled on a new YouTube account I created that is linked to my Gmail account. "
2.0,360.0,2012.0,20122013.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"With this development and the ever-increasing demand for live video, broadcasters and online media professionals are looking for new ways for delivering non-stop live video coverage to their viewers. Content is king – and live video plays a central role. "
0.0,240.0,2023.0,2023.0,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Much More Functional Free Version Finally, version 14 contains a much more useful free option than previous versions, which were all limited to files below 720p in resolution. The new free version lets you analyze  files up to 8K resolution but lacks the features shown in Table 2. Note that Table 2 is a truncated version of the table shown on the MSU site, which I cut for spacing reasons; the free version has many other features not shown in my table. All MSU asks is that you use the free version for personal work, not for business. All told, the free version is now a much more compelling try-before-you-buy option."
0.0,520.0,2015.0,2015.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"“These hybrid CDNs are distributed,” Malnati says, “and employ the use of low cost, localized cloud virtual machines for acceleration and as a strategy for offloading traffic from CDNs, where it makes sense.”"
1.0,440.0,2008.0,20082009.0,81.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Here at Stream57, we know our future is directly tied to software and technology advancements: deeper interaction, morecustomization, and better video quality with lower productioncosts.As we’ve grown, we’ve subscribed to the tenet of malleability:always adapt ahead of the curve and never offer less than thebest.No matter how many clients come knocking at your door,this is no time to simply work with what you’ve got—now is thetime to take the ball and run with it.Ramp up, hunker down, andput everything you’ve got into it.We’re already a necessity, andmost of our market doesn’t even know it yet."
1.0,280.0,2008.0,2008.0,66.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"That said, even seasoned salespeople may need coaching when it comes to selling advertisers on internet streaming and explaining to clients what the process entails. Ma says that “one of the challenges has been educating our salespeople to be able to take that out to our clients and let them know what streaming is.” "
0.0,160.0,2023.0,2023.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“We have a really big flagship show called Drag Latina—imagine if RuPaul’s Drag Race and Eurovision had a baby. It’s a competitive drag show all in Spanish language,” Pelliccione explains. Revry is programming much like any TV cable programmer by focusing on which day and time to deliver content. “We always do Sundays in prime time, and we use  day-parting to understand when we can garner the biggest audience,” Pelliccione says."
0.0,160.0,2020.0,2020.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In the OTT environment, dynamic ad insertion (DAI) technology has emerged as a key enabler of OTT monetization. DAI enables broadcasters to insert ads that are specifically targeted to end users into the content, on the fly. By delivering more relevant ads on an impression-by-impression basis,  service providers can increase viewer engagement. However, DAI introduces additional complexity into an already complex OTT workflow, making it critical to have an advanced, end-to-end monitoring system."
